,nullid,toid,nullpos,topos,period
0,3321,34746,22,22,2971
0,3322,34743,9,9,2971
0,3323,34741,23,23,2971
0,3324,34748,3,3,2971
0,3325,34790,10,10,2975
0,3326,34773,16,16,2973
0,3327,34777,22,22,2974
0,3328,34782,0,0,2974
0,3329,34784,3,3,2975
0,3329,34793,3,3,2975
0,3330,34804,4,4,2976
0,3331,34805,14,14,2976
0,3332,34794,9,9,2975
0,3333,34795,12,12,2975
0,3334,34835,22,22,2978
0,3335,34826,0,0,2978
0,3336,34823,16,16,2978
0,3337,34832,14,14,2978
0,3338,34850,16,16,2980
0,3338,34861,16,16,2980
0,3339,34849,20,20,2980
0,3339,34864,20,20,2980
0,3340,34856,21,21,2980
0,3341,34847,22,22,2980
0,3342,34904,0,0,2985
0,3343,34904,0,0,2985
0,3345,34891,8,8,2983
0,3346,34905,5,5,2985
0,3346,34908,5,5,2985
0,3347,34916,4,4,2986
0,3348,34905,5,5,2985
0,3348,34908,5,5,2985
0,3349,34916,4,4,2986
0,3350,34936,0,0,2988
0,3351,34922,16,16,2987
0,3351,34927,16,16,2987
0,3352,34945,10,10,2990
0,3352,34950,10,10,2990
0,3353,34972,0,0,2992
0,3354,35013,0,0,2995
0,3355,35016,1,1,2996
0,3355,35024,1,1,2996
0,3356,35017,2,2,2996
0,3357,35016,1,1,2996
0,3357,35024,1,1,2996
0,3358,35036,0,0,2997
0,3359,35087,0,0,3001
0,3360,35115,22,22,3004
0,3360,35119,22,22,3004
0,3361,35117,1,1,3004
0,3362,35109,2,2,3003
0,3363,35117,1,1,3004
0,3364,35115,22,22,3004
0,3364,35119,22,22,3004
0,3365,35112,18,18,3003
0,3365,35114,18,18,3003
0,3366,35109,2,2,3003
0,3367,35112,18,18,3003
0,3367,35114,18,18,3003
0,3368,35128,0,0,3005
0,3369,35212,0,0,3012
0,3370,35222,20,20,3013
0,3370,35225,20,20,3013
0,3371,35217,16,16,3013
0,3372,35264,0,0,3017
0,3373,35273,16,16,3019
0,3374,35278,0,0,3019
0,3375,35281,4,4,3020
0,3376,35285,10,10,3021
0,3377,35290,5,5,3021
0,3378,35291,20,20,3021
0,3379,35288,2,2,3021
0,3380,35288,2,2,3021
0,3381,35319,0,0,3023
0,3382,35342,18,18,3025
0,3383,35330,22,22,3025
0,3384,35350,0,0,3026
0,3385,35396,0,0,3030
0,3386,35467,0,0,3036
0,3387,35453,22,22,3035
0,3388,35431,18,18,3033
0,3389,35430,5,5,3033
0,3389,35436,5,5,3033
0,3390,35440,4,4,3033
0,3391,35428,16,16,3033
0,3391,35438,16,16,3033
0,3392,35465,1,1,3036
0,3392,35469,1,1,3036
0,3393,35468,2,2,3036
0,3394,35477,22,22,3037
0,3395,35494,18,18,3038
0,3396,35519,22,22,3041
0,3397,35527,16,16,3041
0,3398,35564,12,12,3046
0,3399,35520,18,18,3041
0,3399,35523,18,18,3041
0,3400,35519,22,22,3041
0,3401,35535,0,0,3043
0,3402,35535,0,0,3043
0,3403,35544,8,8,3044
0,3404,35605,0,0,3049
0,3405,35639,0,0,3052
0,3406,35673,20,20,3055
0,3407,35677,12,12,3056
0,3408,35702,14,14,3057
0,3409,35724,10,10,3059
0,3410,35744,0,0,3061
0,3411,35779,0,0,3064
0,3412,35806,8,8,3067
0,3413,35775,16,16,3064
0,3414,35775,16,16,3064
0,3415,35778,12,12,3064
0,3416,35805,0,0,3067
0,3417,35820,16,16,3069
0,3418,35819,20,20,3069
0,3419,35845,0,0,3071
0,3420,35845,0,0,3071
0,3421,35848,8,8,3071
0,3422,35868,1,1,3073
0,3423,35869,2,2,3073
0,3424,35869,2,2,3073
0,3425,35871,10,10,3073
0,3426,35949,0,0,3080
0,3427,35998,0,0,3084
0,3428,36001,14,14,3085
0,3429,36030,22,22,3087
0,3430,36033,14,14,3088
0,3431,36030,22,22,3087
0,3432,36029,18,18,3087
0,3433,36031,0,0,3088
0,3434,36031,0,0,3088
0,3435,36066,1,1,3091
0,3435,36073,1,1,3091
0,3436,36074,2,2,3091
0,3436,36080,2,2,3091
0,3437,36066,1,1,3091
0,3437,36073,1,1,3091
0,3438,36086,0,0,3092
0,3439,36151,0,0,3097
0,3440,36151,0,0,3097
0,3441,36134,18,18,3096
0,3442,36224,0,0,3104
0,3443,36219,13,13,3103
0,3444,36236,13,13,3105
0,3445,36251,2,2,3107
0,3445,36258,2,2,3107
0,3446,36291,0,0,3109
0,3447,36284,2,2,3109
0,3448,36285,1,1,3109
0,3449,36284,2,2,3109
0,3450,36327,0,0,3113
0,3451,36340,14,14,3114
0,3452,36349,0,0,3115
0,3453,36359,18,18,3115
0,3454,36350,22,22,3115
0,3455,36350,22,22,3115
0,3456,36361,12,12,3116
0,3457,36379,11,11,3117
0,3458,36382,22,22,3118
0,3458,36391,22,22,3118
0,3459,36407,0,0,3119
0,3460,36420,5,5,3121
0,3461,36422,4,4,3121
0,3461,36427,4,4,3121
0,3462,36500,0,0,3129
0,3463,36489,10,10,3127
0,3464,36499,15,15,3128
0,3465,36503,5,5,3129
0,3466,36608,0,0,3136
0,3467,36608,0,0,3136
0,3468,36620,5,5,3137
0,3469,36638,0,0,3139
0,3470,36701,9,9,3144
0,3471,36677,0,0,3142
0,3471,36680,0,0,3142
0,3472,36686,16,16,3143
0,3473,36684,10,10,3143
0,3474,36685,1,1,3143
0,3475,36694,20,20,3143
0,3476,36685,1,1,3143
0,3477,36702,2,2,3144
0,3478,36732,9,9,3146
0,3479,36731,0,0,3146
0,3480,36767,0,0,3150
0,3481,36817,15,15,3153
0,3482,36838,0,0,3155
0,3483,36915,0,0,3160
0,3483,36921,0,0,3160
0,3484,36915,0,0,3160
0,3484,36921,0,0,3160
0,3485,36949,15,15,3162
0,3486,36945,0,0,3162
0,3487,36945,0,0,3162
0,3488,37030,9,9,3169
0,3489,36977,0,0,3165
0,3489,36981,0,0,3165
0,3490,37004,0,0,3167
0,3490,37005,0,0,3167
0,3491,37004,0,0,3167
0,3491,37005,0,0,3167
0,3492,37028,20,20,3169
0,3493,37031,0,0,3169
0,3494,37031,0,0,3169
0,3495,37040,8,8,3170
0,3496,37090,14,14,3175
0,3497,37060,12,12,3173
0,3498,37043,15,15,3170
0,3499,37056,1,1,3172
0,3500,37066,10,10,3173
0,3501,37061,2,2,3173
0,3501,37063,2,2,3173
0,3502,37087,15,15,3175
0,3503,37056,1,1,3172
0,3504,37103,9,9,3177
0,3505,37067,11,11,3173
0,3506,37062,0,0,3173
0,3507,37104,16,16,3177
0,3508,37080,0,0,3175
0,3509,37109,0,0,3177
0,3510,37124,0,0,3179
0,3511,37203,12,12,3185
0,3512,37188,20,20,3184
0,3513,37192,11,11,3184
0,3514,37194,0,0,3185
0,3515,37194,0,0,3185
0,3516,37209,4,4,3186
0,3516,37211,4,4,3186
0,3517,37197,5,5,3185
0,3518,37242,0,0,3189
0,3519,37242,0,0,3189
0,3520,37252,18,18,3190
0,3521,37248,15,15,3190
0,3522,37275,14,14,3192
0,3523,37324,16,16,3197
0,3524,37304,0,0,3195
0,3525,37332,0,0,3197
0,3526,37381,9,9,3202
0,3527,37382,0,0,3202
0,3528,37379,18,18,3202
0,3529,37372,22,22,3201
0,3529,37374,22,22,3201
0,3530,37372,22,22,3201
0,3530,37374,22,22,3201
0,3531,37383,4,4,3202
0,3532,37386,15,15,3202
0,3533,37420,16,16,3205
0,3534,37380,5,5,3202
0,3535,37398,22,22,3204
0,3536,37449,0,0,3208
0,3537,37477,22,22,3211
0,3537,37485,22,22,3211
0,3538,37455,9,9,3209
0,3539,37463,0,0,3210
0,3540,37468,23,23,3210
0,3541,37484,9,9,3211
0,3542,37501,0,0,3213
0,3543,37496,15,15,3213
0,3544,37499,1,1,3213
0,3544,37503,1,1,3213
0,3545,37500,2,2,3213
0,3545,37502,2,2,3213
0,3546,37535,2,2,3216
0,3547,37539,1,1,3216
0,3547,37540,1,1,3216
0,3548,37536,0,0,3216
0,3549,37539,1,1,3216
0,3549,37540,1,1,3216
0,3550,37544,9,9,3217
0,3551,37556,20,20,3218
0,3552,37571,0,0,3218
0,3553,37601,0,0,3221
0,3554,37606,9,9,3222
0,3555,37600,22,22,3221
0,3556,37604,18,18,3222
0,3557,37611,5,5,3222
0,3557,37613,5,5,3222
0,3558,37621,0,0,3224
0,3558,37638,0,0,3224
0,3559,37622,4,4,3224
0,3560,37628,5,5,3224
0,3560,37632,5,5,3224
0,3561,37628,5,5,3224
0,3561,37632,5,5,3224
0,3562,37662,0,0,3227
0,3563,37695,22,22,3229
0,3564,37735,22,22,3233
0,3565,37726,0,0,3232
0,3566,37722,21,21,3232
0,3567,37734,9,9,3233
0,3568,37741,1,1,3234
0,3569,37741,1,1,3234
0,3570,37747,9,9,3235
0,3571,37758,22,22,3235
0,3572,37754,0,0,3235
0,3573,37757,11,11,3235
0,3574,37773,9,9,3237
0,3575,37778,0,0,3237
0,3576,37785,22,22,3238
0,3577,37805,23,23,3240
0,3578,37803,11,11,3239
0,3579,37795,9,9,3239
0,3580,37794,12,12,3239
0,3581,37834,0,0,3242
0,3581,37842,0,0,3242
0,3582,37829,22,22,3241
0,3583,37824,21,21,3241
0,3584,37848,22,22,3243
0,3585,37862,0,0,3244
0,3586,37862,0,0,3244
0,3587,37868,9,9,3245
0,3588,37883,11,11,3246
0,3589,37872,22,22,3245
0,3590,37869,12,12,3245
0,3591,37870,1,1,3245
0,3592,37869,12,12,3245
0,3593,37876,20,20,3246
0,3594,37870,1,1,3245
0,3595,37874,0,0,3246
0,3596,37891,22,22,3247
0,3597,37902,0,0,3248
0,3598,37920,20,20,3250
0,3599,37921,0,0,3250
0,3599,37929,0,0,3250
0,3600,37920,20,20,3250
0,3601,37936,9,9,3251
0,3602,37945,22,22,3252
0,3603,37945,22,22,3252
0,3604,37977,0,0,3254
0,3605,37990,22,22,3255
0,3606,37990,22,22,3255
0,3607,38010,0,0,3258
0,3607,38017,0,0,3258
0,3608,37998,14,14,3257
0,3608,38006,14,14,3257
0,3609,38003,12,12,3257
0,3610,38004,22,22,3257
0,3611,38019,1,1,3258
0,3612,38018,2,2,3258
0,3612,38021,2,2,3258
0,3613,38036,0,0,3260
0,3614,38036,0,0,3260
0,3615,38043,14,14,3261
0,3616,38041,9,9,3261
0,3617,38057,0,0,3262
0,3617,38059,0,0,3262
0,3618,38097,22,22,3265
0,3619,38127,22,22,3267
0,3620,38134,16,16,3267
0,3621,38156,9,9,3269
0,3622,38161,16,16,3269
0,3623,38190,0,0,3272
0,3624,38175,22,22,3271
0,3625,38178,9,9,3271
0,3626,38200,16,16,3274
0,3627,38204,22,22,3274
0,3628,38203,2,2,3274
0,3629,38206,21,21,3274
0,3630,38195,9,9,3273
0,3631,38192,1,1,3273
0,3632,38203,2,2,3274
0,3633,38345,10,10,3288
0,3634,38196,15,15,3274
0,3635,38217,23,23,3276
0,3636,38237,0,0,3278
0,3637,38222,15,15,3276
0,3638,38220,14,14,3276
0,3639,38225,21,21,3277
0,3640,38228,16,16,3277
0,3641,38230,22,22,3277
0,3642,38241,9,9,3278
0,3643,38276,9,9,3281
0,3644,38285,22,22,3282
0,3645,38310,16,16,3285
0,3646,38296,12,12,3283
0,3647,38298,21,21,3284
0,3648,38319,22,22,3285
0,3649,38311,0,0,3285
0,3650,38316,9,9,3285
0,3651,38326,20,20,3286
0,3652,38333,22,22,3287
0,3653,38429,0,0,3294
0,3654,38418,22,22,3293
0,3655,38443,23,23,3295
0,3656,38446,22,22,3295
0,3657,38466,0,0,3297
0,3658,38460,16,16,3297
0,3659,38462,22,22,3297
0,3660,38457,12,12,3297
0,3661,38515,22,22,3301
0,3662,38492,0,0,3299
0,3663,38523,21,21,3302
0,3664,38529,16,16,3303
0,3665,38533,9,9,3303
0,3667,38532,4,4,3303
0,3669,38532,4,4,3303
